"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_nf","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","cost_yahoo","costProjected_yahoo","costAvg_yahoo","costMax_yahoo","adp_yahoo","cost_espn","adp_espn","cost_fp","adp_fp","adp_ffc","adpSD_ffc","avgCost","inflatedCost"
"CURTISPAINTER","Curtis Painter","QB","NYG",645,NA,76,0,1.32,NA,NA,NA,NA,NA,-2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.428,0,-245.692910375086,NA,2.46073159852919,2.41342499394712,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DAMIENBERRY","Damien Berry","RB","BAL",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DANARIOALEXANDER","Danario Alexander","WR","SD",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DANNYNOBLE","Danny Noble","TE","JAX",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"DARELSCOTT","DaRel Scott","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"DARIUSREYNAUD","Darius Reynaud","RB","CHI",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DARRINREAVES","Darrin Reaves","RB","CAR",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DAVIDFALES","David Fales","QB","CHI",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DAVIDFLUELLEN","David Fluellen","RB","IND",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"DAVIDTHOMAS","David Thomas","TE","NO",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DEIONBRANCH","Deion Branch","WR","IND",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DEJIKARIM","Deji Karim","RB","IND",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DELONECARTER","Delone Carter","RB","JAC",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"DENNISDIXON","Dennis Dixon","QB","BUF",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DEXTERCARTER","Dexter Carter","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"DEZMONBRISCOE","Dezmon Briscoe","WR",NA,645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"DOMINIQUEDAVIS","Dominique Davis","QB",NA,645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,1.8,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"DUSTINKELLER","Dustin Keller","TE",NA,645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,NA,NA,NA,NA,NA,NA,NA,2.8125,0,-117.93991311306,NA,NA,NA,1,0,0,0,NA,0,170,1,NA,NA,NA,0,1
"DUSTINVAUGHAN","Dustin Vaughan","QB","DAL",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"ERIKLORA","Erik Lora","WR","MIN",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"EVANRODRIGUEZ","Evan Rodriguez","RB","BUF",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"FENDIONOBUN","Fendi Onobun","TE","JAX",645,NA,133,0,NA,NA,NA,NA,NA,7.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.759375,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"GALEGILBERT","Gale Gilbert","QB",NA,645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"GEORGEWINN","George Winn","RB","DET",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"GREGMCELROY","Greg McElroy","QB","CIN",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"HENRYJOSEY","Henry Josey","RB","PHI",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"IFEANYIMOMAH","Ifeanyi Momah","WR","PHI",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"ISAACREDMAN","Isaac Redman","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"ISAIAHBURSE","Isaiah Burse","WR","DEN",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"ISAIAHPEAD","Isaiah Pead","RB","STL",645,NA,196,0,19.805,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20642857142857,0,-120.510522257984,NA,6.08465385211024,3.07608548078848,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"ISAIAHWILLIAMS","Isaiah Williams","WR","TEN",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JACKDOYLE","Jack Doyle","TE","IND",645,NA,133,0,NA,NA,NA,NA,NA,6.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0625,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JACOBHESTER","Jacob Hester","RB","DEN",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JAKEOCONNELL","Jake OConnell","TE","DEN",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JAREDABBREDERIS","Jared Abbrederis","WR","GB",645,NA,243,0,NA,48.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.675,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JEFFWILLIAMS","Jeff Williams","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JEREMIAHJOHNSON","Jeremiah Johnson","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JEREMYEBERT","Jeremy Ebert","WR","JAX",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JEREMYGALLON","Jeremy Gallon","WR","NE",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,11.88,NA,NA,NA,NA,NA,NA,NA,NA,2.97,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JOEANDERSON","Joe Anderson","WR",NA,645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JOELDREESSEN","Joel Dreessen","TE","DEN",645,NA,133,0,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31666666666667,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JOHNGRIFFIN","John Griffin","RB","NYJ",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JORDANLYNCH","Jordan Lynch","RB","CHI",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JORDANNORWOOD","Jordan Norwood","WR","DEN",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JORDANRODGERS","Jordan Rodgers","QB","MIA",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JORDANSHIPLEY","Jordan Shipley","WR",NA,645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JOSHCRIBBS","Josh Cribbs","WR","NYJ",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JOSHFREEMAN","Josh Freeman","QB",NA,645,NA,76,0,NA,21.28,NA,NA,NA,15.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.207,0,-245.692910375086,NA,3.76039386235006,2.65107767195969,1,0,0,0,NA,0,170,1,NA,NA,NA,0,1
"JOSHJOHNSON","Josh Johnson","QB","CIN",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JULIANTALLEY","Julian Talley","WR","NYG",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,1.25,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"JUSTINBLACKMON","Justin Blackmon","WR","JAX",645,197,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,0,NA,0.633348638047006,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"JUWANTHOMPSON","Juwan Thompson","RB","DEN",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,5.5,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,0,NA,NA,NA,1,1
"KAINCOLTER","Kain Colter","WR","MIN",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KAPRIBIBBS","Kapri Bibbs","RB","DEN",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"KEAVONMILTON","Keavon Milton","TE","CLE",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KEITHWENNING","Keith Wenning","QB","BAL",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"KELLENMOORE","Kellen Moore","QB","DET",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"KENDIALLAWRENCE","Kendial Lawrence","RB","DAL",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KENNETHMOORE","Kenneth Moore","WR",NA,645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KEVINBOSS","Kevin Boss","TE",NA,645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"KEVINELLIOTT","Kevin Elliott","WR","BUF",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KONRADREULAND","Konrad Reuland","TE","NYJ",645,NA,133,0,NA,NA,NA,NA,NA,5.875,NA,NA,NA,NA,NA,21.625,NA,NA,NA,NA,NA,5.5,0,-117.93991311306,NA,11.1369318036881,3.99993117415073,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KORYSHEETS","Kory Sheets","RB","OAK",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"KORYSPERRY","Kory Sperry","TE","ARI",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"KYLEADAMS","Kyle Adams","TE","TB",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"LANDRYJONES","Landry Jones","QB","PIT",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"LAWRENCEVICKERS","Lawrence Vickers","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"LESTARJEAN","Lestar Jean","WR",NA,645,NA,243,0,17.725,NA,NA,NA,NA,11.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12892857142857,0,-142.781169011837,NA,4.37522320859176,2.76350368041014,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"LOGANTHOMAS","Logan Thomas","QB","ARI",645,NA,76,0,NA,NA,NA,NA,NA,NA,-0.92,NA,NA,NA,3.24,NA,NA,NA,NA,NA,NA,0.464,0,-245.692910375086,NA,2.94156420973604,2.50134872683534,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"MARCUSLUCAS","Marcus Lucas","WR","CAR",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MARKHARRISON","Mark Harrison","WR","KC",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MARLONMOORE","Marlon Moore","WR",NA,645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MARVINMCNUTT","Marvin McNutt","WR","CAR",645,NA,243,0,NA,NA,NA,NA,NA,7.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.921875,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MATTBARKLEY","Matt Barkley","QB","PHI",645,NA,76,0,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"MATTBLANCHARD","Matt Blanchard","QB","CAR",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MATTFURSTENBURG","Matt Furstenburg","TE","BAL",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"MCLEODBETHELTHOMPSON","McLeod Bethel-Thompson","QB",NA,645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"MICHAELBUSH","Michael Bush","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.425,NA,NA,NA,16.8083333333333,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"MICHAELSMITH","Michael Smith","RB","TB",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,NA,NA,0.35625,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MIKECOX","Mike Cox","RB","ATL",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MIKEKAFKA","Mike Kafka","QB","TB",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"MIKELEACH","Mike Leach","TE","ARI",645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"MONTARIOHARDESTY","Montario Hardesty","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"NATEBYHAM","Nate Byham","TE",NA,645,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-117.93991311306,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"NATHANPALMER","Nathan Palmer","WR","DEN",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"NICKSTEPHENS","Nick Stephens","QB",NA,645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"OWENMARECIC","Owen Marecic","RB","CLE",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"PATDEVLIN","Pat Devlin","QB","MIA",645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"PATWHITE","Pat White","QB",NA,645,NA,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-245.692910375086,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"PHILLIPTANNER","Phillip Tanner","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"PRESTONPARKER","Preston Parker","WR","NYG",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"QUINCYENUNWA","Quincy Enunwa","WR","NYJ",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"QUINNJOHNSON","Quinn Johnson","RB","TEN",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"RAJIONNEAL","Rajion Neal","RB","GBP",645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
"RAMSESBARDEN","Ramses Barden","WR","BUF",645,NA,243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-142.781169011837,NA,NA,NA,1,1,1,1,NA,0,170,1,NA,NA,NA,1,1
"RAYGRAHAM","Ray Graham","RB",NA,645,NA,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-120.510522257984,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1
